Id,Category
62683,1
62684,1
62685,1
62686,1
62687,3
62688,1
62689,0
62690,1
62691,2
62692,2
62693,1
62694,1
62695,3
62696,4
62697,2
62698,1
62699,1
62700,1
62701,2
62702,1
62703,1
62704,1
62705,1
62706,2
62707,4
62708,1
62709,4
62710,2
62711,2
62712,1
62713,1
62714,1
62715,0
62716,0
62717,1
62718,1
62719,1
62720,3
62721,2
62722,1
62723,2
62724,1
62725,2
62726,1
62727,1
62728,1
62729,0
62730,3
62731,1
62732,3
62733,1
62734,1
62735,2
62736,2
62737,1
62738,1
62739,1
62740,2
62741,2
62742,1
62743,1
62744,1
62745,1
62746,1
62747,1
62748,1
62749,1
62750,1
62751,1
62752,2
62753,0
62754,2
62755,1
62756,1
62757,1
62758,1
62759,2
62760,3
62761,1
62762,2
62763,2
62764,1
62765,3
62766,0
62767,1
62768,2
62769,1
62770,1
62771,1
62772,2
62773,1
62774,2
62775,0
62776,3
62777,1
62778,1
62779,4
62780,3
62781,1
62782,3
62783,3
62784,1
62785,1
62786,1
62787,1
62788,1
62789,2
62790,1
62791,2
62792,1
62793,1
62794,1
62795,0
62796,1
62797,3
62798,1
62799,3
62800,3
62801,1
62802,1
62803,1
62804,2
62805,2
62806,1
62807,4
62808,4
62809,2
62810,1
62811,3
62812,2
62813,2
62814,1
62815,3
62816,1
62817,2
62818,1
62819,2
62820,4
62821,3
62822,2
62823,1
62824,1
62825,3
62826,1
62827,2
62828,1
62829,2
62830,1
62831,1
62832,2
62833,1
62834,2
62835,0
62836,1
62837,2
62838,2
62839,1
62840,2
62841,1
62842,1
62843,2
62844,1
62845,3
62846,1
62847,1
62848,2
62849,1
62850,2
62851,1
62852,2
62853,1
62854,3
62855,1
62856,1
62857,0
62858,1
62859,1
62860,1
62861,3
62862,2
62863,3
62864,2
62865,1
62866,1
62867,1
62868,2
62869,4
62870,1
62871,4
62872,1
62873,3
62874,1
62875,1
62876,2
62877,1
62878,1
62879,1
62880,1
62881,3
62882,2
62883,0
62884,1
62885,1
62886,2
62887,2
62888,2
62889,2
62890,2
62891,1
62892,1
62893,1
62894,1
62895,1
62896,2
62897,1
62898,2
62899,3
62900,1
62901,1
62902,4
62903,1
62904,1
62905,1
62906,2
62907,1
62908,1
62909,1
62910,1
62911,2
62912,3
62913,4
62914,1
62915,1
62916,2
62917,2
62918,3
62919,2
62920,1
62921,1
62922,1
62923,1
62924,1
62925,3
62926,1
62927,1
62928,2
62929,1
62930,2
62931,2
62932,1
62933,1
62934,0
62935,1
62936,1
62937,2
62938,3
62939,2
62940,1
62941,2
62942,1
62943,0
62944,1
62945,0
62946,1
62947,1
62948,1
62949,2
62950,1
62951,3
62952,1
62953,1
62954,1
62955,2
62956,2
62957,1
62958,1
62959,0
62960,1
62961,4
62962,2
62963,1
62964,3
62965,2
62966,1
62967,1
62968,2
62969,1
62970,3
62971,2
62972,1
62973,2
62974,1
62975,2
62976,1
62977,1
62978,4
62979,2
62980,1
62981,3
62982,1
62983,4
62984,2
62985,2
62986,1
62987,1
62988,3
62989,1
62990,1
62991,1
62992,1
62993,3
62994,1
62995,1
62996,1
62997,1
62998,1
62999,1
63000,2
63001,3
63002,2
63003,1
63004,2
63005,2
63006,1
63007,0
63008,1
63009,1
63010,1
63011,1
63012,2
63013,2
63014,1
63015,2
63016,1
63017,0
63018,2
63019,0
63020,2
63021,1
63022,2
63023,1
63024,3
63025,1
63026,1
63027,1
63028,1
63029,1
63030,1
63031,4
63032,1
63033,1
63034,1
63035,1
63036,4
63037,1
63038,1
63039,1
63040,3
63041,1
63042,2
63043,1
63044,3
63045,1
63046,1
63047,1
63048,1
63049,2
63050,0
63051,1
63052,2
63053,1
63054,2
63055,4
63056,0
63057,0
63058,3
63059,2
63060,1
63061,1
63062,1
63063,4
63064,3
63065,3
63066,2
63067,4
63068,1
63069,1
63070,1
63071,2
63072,4
63073,0
63074,4
63075,1
63076,2
63077,2
63078,2
63079,2
63080,1
63081,1
63082,1
63083,2
63084,1
63085,3
63086,1
63087,1
63088,1
63089,2
63090,3
63091,2
63092,0
63093,3
63094,1
63095,3
63096,1
63097,1
63098,1
63099,1
63100,1
63101,1
63102,1
63103,2
63104,3
63105,3
63106,2
63107,2
63108,1
63109,3
63110,1
63111,1
63112,3
63113,1
63114,1
63115,2
63116,1
63117,1
63118,1
63119,2
63120,1
63121,2
63122,1
63123,1
63124,2
63125,2
63126,2
63127,1
63128,4
63129,2
63130,2
63131,2
63132,2
63133,4
63134,3
63135,1
63136,1
63137,2
63138,1
63139,3
63140,1
63141,1
63142,1
63143,1
63144,1
63145,1
63146,1
63147,1
63148,1
63149,1
63150,3
63151,1
63152,2
63153,1
63154,2
63155,3
63156,1
63157,2
63158,1
63159,1
63160,1
63161,1
63162,1
63163,1
63164,4
63165,1
63166,3
63167,1
63168,1
63169,3
63170,0
63171,1
63172,2
63173,1
63174,2
63175,1
63176,1
63177,1
63178,1
63179,1
63180,1
63181,1
63182,3
63183,1
63184,4
63185,1
63186,3
63187,1
63188,1
63189,1
63190,1
63191,1
63192,3
63193,1
63194,1
63195,2
63196,2
63197,1
63198,1
63199,1
63200,2
63201,2
63202,2
63203,3
63204,3
63205,4
63206,1
63207,2
63208,2
63209,1
63210,3
63211,1
63212,3
63213,3
63214,2
63215,1
63216,1
63217,1
63218,1
63219,1
63220,1
63221,2
63222,1
63223,1
63224,2
63225,2
63226,1
63227,1
63228,3
63229,2
63230,3
63231,3
63232,1
63233,2
63234,1
63235,4
63236,2
63237,1
63238,1
63239,2
63240,2
63241,1
63242,2
63243,1
63244,1
63245,1
63246,1
63247,4
63248,1
63249,1
63250,1
63251,3
63252,1
63253,2
63254,1
63255,1
63256,1
63257,2
63258,3
63259,1
63260,1
63261,2
63262,2
63263,1
63264,4
63265,2
63266,1
63267,2
63268,1
63269,2
63270,1
63271,1
63272,1
63273,1
63274,1
63275,4
63276,3
63277,1
63278,1
63279,1
63280,1
63281,3
63282,1
63283,1
63284,1
63285,4
63286,3
63287,4
63288,1
63289,3
63290,2
63291,1
63292,1
63293,1
63294,1
63295,1
63296,2
63297,1
63298,1
63299,2
63300,1
63301,3
63302,2
63303,1
63304,1
63305,2
63306,1
63307,1
63308,2
63309,3
63310,0
63311,1
63312,2
63313,2
63314,1
63315,1
63316,2
63317,0
63318,1
63319,1
63320,4
63321,1
63322,2
63323,3
63324,1
63325,1
63326,0
63327,1
63328,2
63329,2
63330,2
63331,1
63332,1
63333,1
63334,2
63335,1
63336,1
63337,1
63338,1
63339,1
63340,2
63341,1
63342,2
63343,1
63344,0
63345,1
63346,1
63347,1
63348,0
63349,1
63350,1
63351,2
63352,3
63353,1
63354,1
63355,1
63356,2
63357,2
63358,1
63359,1
63360,3
63361,3
63362,1
63363,3
63364,1
63365,2
63366,1
63367,2
63368,3
63369,3
63370,2
63371,1
63372,3
63373,2
63374,4
63375,1
63376,1
63377,0
63378,1
63379,2
63380,1
63381,1
63382,2
63383,4
63384,1
63385,1
63386,2
63387,0
63388,1
63389,3
63390,1
63391,3
63392,4
63393,3
63394,1
63395,1
63396,1
63397,4
63398,1
63399,3
63400,1
63401,2
63402,1
63403,2
63404,1
63405,1
63406,1
63407,0
63408,1
63409,4
63410,3
63411,1
63412,1
63413,1
63414,3
63415,1
63416,2
63417,1
63418,2
63419,1
63420,1
63421,1
63422,3
63423,0
63424,4
63425,2
63426,1
63427,1
63428,1
63429,0
63430,1
63431,1
63432,1
63433,1
63434,1
63435,1
63436,1
63437,1
63438,1
63439,4
63440,1
63441,3
63442,2
63443,4
63444,1
63445,1
63446,2
63447,2
63448,1
63449,2
63450,1
63451,2
63452,1
63453,1
63454,2
63455,1
63456,1
63457,2
63458,1
63459,1
63460,2
63461,2
63462,1
63463,2
63464,1
63465,2
63466,1
63467,3
63468,1
63469,2
63470,1
63471,1
63472,1
63473,0
63474,1
63475,2
63476,2
63477,3
63478,1
63479,1
63480,3
63481,3
63482,3
63483,1
63484,2
63485,1
63486,1
63487,1
63488,1
63489,1
63490,2
63491,1
63492,3
63493,1
63494,1
63495,1
63496,2
63497,2
63498,1
63499,1
63500,1
63501,4
63502,1
63503,0
63504,1
63505,1
63506,1
63507,1
63508,2
63509,3
63510,0
63511,3
63512,2
63513,4
63514,2
63515,1
63516,1
63517,1
63518,1
63519,1
63520,2
63521,1
63522,0
63523,0
63524,3
63525,2
63526,1
63527,1
63528,2
63529,2
63530,2
63531,3
63532,1
63533,1
63534,1
63535,3
63536,3
63537,3
63538,3
63539,3
63540,1
63541,1
63542,1
63543,2
63544,0
63545,1
63546,1
63547,2
63548,1
63549,3
63550,1
63551,1
63552,1
63553,4
63554,4
63555,2
63556,1
63557,1
63558,2
63559,2
63560,2
63561,2
63562,2
63563,1
63564,1
63565,1
63566,1
63567,4
63568,2
63569,1
63570,2
63571,1
63572,3
63573,1
63574,1
63575,2
63576,2
63577,1
63578,2
63579,2
63580,2
63581,2
63582,1
63583,1
63584,1
63585,2
63586,1
63587,1
63588,1
63589,1
63590,1
63591,2
63592,3
63593,1
63594,2
63595,4
63596,2
63597,1
63598,2
63599,2
63600,0
63601,1
63602,2
63603,2
63604,3
63605,3
63606,2
63607,2
63608,2
63609,1
63610,1
63611,1
63612,1
63613,1
63614,1
63615,1
63616,4
63617,2
63618,1
63619,1
63620,1
63621,3
63622,3
63623,3
63624,4
63625,1
63626,1
63627,2
63628,3
63629,1
63630,4
63631,2
63632,2
63633,2
63634,1
63635,2
63636,1
63637,2
63638,1
63639,1
63640,1
63641,2
63642,2
63643,1
63644,2
63645,2
63646,2
63647,2
63648,2
63649,1
63650,2
63651,4
63652,1
63653,1
63654,1
63655,1
63656,3
63657,3
63658,3
63659,4
63660,1
63661,2
63662,3
63663,3
63664,2
63665,0
63666,1
63667,1
63668,3
63669,1
63670,2
63671,1
63672,1
63673,2
63674,1
63675,1
63676,1
63677,1
63678,3
63679,3
63680,1
63681,2
63682,2
63683,2
63684,1
63685,4
63686,3
63687,2
63688,1
63689,1
63690,2
63691,1
63692,0
63693,2
63694,2
63695,3
63696,1
63697,4
63698,1
63699,3
63700,2
63701,1
63702,3
63703,1
63704,2
63705,1
63706,2
63707,1
63708,4
63709,1
63710,2
63711,2
63712,3
63713,1
63714,2
63715,4
63716,2
63717,1
63718,0
63719,2
63720,1
63721,1
63722,1
63723,1
63724,1
63725,2
63726,3
63727,2
63728,1
63729,1
63730,1
63731,3
63732,1
63733,1
63734,1
63735,1
63736,1
63737,1
63738,1
63739,1
63740,3
63741,2
63742,3
63743,4
63744,3
63745,1
63746,2
63747,2
63748,1
63749,1
63750,1
63751,1
63752,2
63753,0
63754,2
63755,1
63756,2
63757,1
63758,1
63759,1
63760,1
63761,2
63762,1
63763,1
63764,2
63765,1
63766,2
63767,1
63768,2
63769,3
63770,1
63771,1
63772,1
63773,3
63774,1
63775,1
63776,4
63777,1
63778,4
63779,3
63780,1
63781,1
63782,3
63783,3
63784,1
63785,1
63786,0
63787,3
63788,1
63789,3
63790,1
63791,1
63792,1
63793,1
63794,1
63795,2
63796,3
63797,1
63798,1
63799,1
63800,1
63801,2
63802,2
63803,2
63804,1
63805,1
63806,1
63807,2
63808,3
63809,1
63810,1
63811,2
63812,1
63813,1
63814,1
63815,1
63816,2
63817,1
63818,1
63819,1
63820,2
63821,2
63822,1
63823,1
63824,1
63825,2
63826,1
63827,1
63828,1
63829,1
63830,2
63831,2
63832,2
63833,3
63834,1
63835,1
63836,3
63837,1
63838,2
63839,4
63840,4
63841,1
63842,2
63843,1
63844,1
63845,1
63846,2
63847,1
63848,2
63849,1
63850,1
63851,1
63852,1
63853,2
63854,4
63855,3
63856,4
63857,1
63858,1
63859,1
63860,2
63861,4
63862,4
63863,1
63864,1
63865,2
63866,3
63867,1
63868,2
63869,2
63870,2
63871,1
63872,4
63873,2
63874,1
63875,1
63876,3
63877,1
63878,3
63879,2
63880,4
63881,1
63882,3
63883,1
63884,3
63885,2
63886,1
63887,3
63888,1
63889,1
63890,2
63891,2
63892,3
63893,1
63894,3
63895,3
63896,1
63897,2
63898,1
63899,2
63900,4
63901,3
63902,3
63903,2
63904,1
63905,1
63906,1
63907,1
63908,1
63909,1
63910,2
63911,3
63912,1
63913,3
63914,1
63915,1
63916,1
63917,1
63918,3
63919,1
63920,1
63921,1
63922,1
63923,1
63924,1
63925,0
63926,1
63927,2
63928,2
63929,1
63930,1
63931,3
63932,2
63933,1
63934,1
63935,1
63936,1
63937,1
63938,3
63939,2
63940,1
63941,1
63942,2
63943,1
63944,2
63945,1
63946,0
63947,1
63948,1
63949,3
63950,1
63951,2
63952,1
63953,1
63954,2
63955,3
63956,1
63957,1
63958,1
63959,1
63960,2
63961,2
63962,2
63963,1
63964,1
63965,1
63966,3
63967,1
63968,2
63969,2
63970,1
63971,3
63972,2
63973,1
63974,1
63975,1
63976,1
63977,2
63978,4
63979,1
63980,1
63981,1
63982,1
63983,1
63984,2
63985,1
63986,2
63987,1
63988,4
63989,2
63990,2
63991,1
63992,2
63993,1
63994,1
63995,2
63996,1
63997,1
63998,3
63999,3
64000,2
64001,2
64002,2
64003,1
64004,1
64005,3
64006,2
64007,2
64008,1
64009,2
64010,1
64011,1
64012,2
64013,2
64014,1
64015,1
64016,2
64017,1
64018,1
64019,3
64020,1
64021,1
64022,4
64023,2
64024,1
64025,3
64026,2
64027,1
64028,1
64029,1
64030,1
64031,1
64032,3
64033,1
64034,0
64035,1
64036,1
64037,1
64038,1
64039,2
64040,0
64041,1
64042,1
64043,1
64044,1
64045,2
64046,4
64047,1
64048,1
64049,2
64050,2
64051,1
64052,2
64053,2
64054,2
64055,2
64056,1
64057,1
64058,1
64059,1
64060,2
64061,2
64062,1
64063,1
64064,2
64065,2
64066,2
64067,1
64068,1
64069,3
64070,1
64071,2
64072,2
64073,1
64074,2
64075,1
64076,1
64077,1
64078,2
64079,0
64080,3
64081,1
64082,1
64083,0
64084,2
64085,1
64086,1
64087,1
64088,1
64089,1
64090,4
64091,2
64092,1
64093,1
64094,2
64095,1
64096,1
64097,2
64098,2
64099,2
64100,2
64101,1
64102,3
64103,1
64104,1
64105,1
64106,1
64107,3
64108,2
64109,2
64110,2
64111,1
64112,3
64113,1
64114,1
64115,1
64116,1
64117,3
64118,1
64119,1
64120,0
64121,1
64122,1
64123,2
64124,2
64125,1
64126,1
64127,4
64128,2
64129,1
64130,2
64131,1
64132,1
64133,1
64134,2
64135,1
64136,2
64137,1
64138,1
64139,2
64140,2
64141,4
64142,1
64143,1
64144,1
64145,4
64146,1
64147,1
64148,1
64149,1
64150,4
64151,3
64152,0
64153,1
64154,1
64155,2
64156,1
64157,1
64158,1
64159,3
64160,3
64161,1
64162,1
64163,1
64164,1
64165,1
64166,1
64167,1
64168,1
64169,2
64170,2
64171,1
64172,1
64173,1
64174,1
64175,1
64176,1
64177,2
64178,1
64179,1
64180,3
64181,1
64182,1
64183,3
64184,2
64185,1
64186,1
64187,2
64188,1
64189,1
64190,3
64191,1
64192,1
64193,1
64194,2
64195,2
64196,1
64197,1
64198,2
64199,1
64200,1
64201,2
64202,2
64203,0
64204,2
64205,1
64206,2
64207,0
64208,1
64209,4
64210,2
64211,1
64212,2
64213,4
64214,1
64215,2
64216,2
64217,1
64218,0
64219,1
64220,1
64221,1
64222,1
64223,3
64224,2
64225,3
64226,1
64227,2
64228,2
64229,1
64230,2
64231,2
64232,1
64233,2
64234,1
64235,3
64236,2
64237,1
64238,2
64239,1
64240,3
64241,1
64242,0
64243,1
64244,1
64245,2
64246,3
64247,4
64248,2
64249,3
64250,3
64251,1
64252,2
64253,3
64254,2
64255,2
64256,3
64257,3
64258,1
64259,2
64260,1
64261,1
64262,4
64263,4
64264,2
64265,1
64266,3
64267,1
64268,1
64269,1
64270,1
64271,1
64272,2
64273,2
64274,3
64275,2
64276,1
64277,1
64278,1
64279,1
64280,0
64281,4
64282,1
64283,1
64284,1
64285,1
64286,1
64287,3
64288,3
64289,2
64290,1
64291,2
64292,2
64293,2
64294,1
64295,1
64296,4
64297,1
64298,3
64299,0
64300,2
64301,1
64302,3
64303,1
64304,1
64305,1
64306,1
64307,1
64308,1
64309,1
64310,2
64311,2
64312,1
64313,2
64314,1
64315,1
64316,2
64317,1
64318,1
64319,2
64320,1
64321,1
64322,1
64323,1
64324,1
64325,2
64326,1
64327,3
64328,1
64329,2
64330,2
64331,1
64332,4
64333,1
64334,1
64335,2
64336,1
64337,3
64338,1
64339,1
64340,4
64341,4
64342,1
64343,1
64344,1
64345,1
64346,3
64347,1
64348,2
64349,2
64350,1
64351,3
64352,1
64353,2
64354,4
64355,3
64356,1
64357,1
64358,1
64359,2
64360,1
64361,1
64362,2
64363,1
64364,1
64365,1
64366,1
64367,3
64368,2
64369,1
64370,3
64371,4
64372,2
64373,1
64374,4
64375,1
64376,2
64377,1
64378,3
64379,1
64380,1
64381,1
64382,1
64383,2
64384,1
64385,1
64386,2
64387,1
64388,1
64389,1
64390,2
64391,2
64392,1
64393,2
64394,1
64395,1
64396,2
64397,2
64398,2
64399,1
64400,2
64401,1
64402,4
64403,1
64404,3
64405,2
64406,2
64407,1
64408,1
64409,1
64410,1
64411,2
64412,1
64413,1
64414,3
64415,1
64416,0
64417,2
64418,1
64419,2
64420,1
64421,2
64422,1
64423,3
64424,1
64425,1
64426,1
64427,2
64428,2
64429,3
64430,1
64431,1
64432,3
64433,1
64434,1
64435,2
64436,1
64437,3
64438,1
64439,3
64440,1
64441,3
64442,2
64443,3
64444,1
64445,2
64446,1
64447,2
64448,3
64449,1
64450,0
64451,2
64452,1
64453,1
64454,2
64455,2
64456,1
64457,2
64458,1
64459,1
64460,1
64461,2
64462,3
64463,0
64464,1
64465,3
64466,1
64467,1
64468,3
64469,1
64470,1
64471,1
64472,2
64473,1
64474,1
64475,0
64476,1
64477,1
64478,1
64479,4
64480,2
64481,2
64482,4
64483,1
64484,4
64485,1
64486,1
64487,1
64488,2
64489,1
64490,3
64491,4
64492,1
64493,1
64494,1
64495,1
64496,1
64497,3
64498,2
64499,2
64500,3
64501,3
64502,1
64503,1
64504,1
64505,4
64506,2
64507,1
64508,1
64509,2
64510,1
64511,1
64512,4
64513,1
64514,1
64515,1
64516,1
64517,1
64518,1
64519,1
64520,2
64521,1
64522,1
64523,2
64524,2
64525,1
64526,2
64527,1
64528,1
64529,1
64530,1
64531,3
64532,2
64533,1
64534,1
64535,2
64536,2
64537,3
64538,1
64539,2
64540,1
64541,1
64542,1
64543,4
64544,1
64545,1
64546,1
64547,1
64548,1
64549,1
64550,1
64551,1
64552,1
64553,1
64554,4
64555,1
64556,2
64557,1
64558,2
64559,2
64560,1
64561,1
64562,1
64563,1
64564,1
64565,1
64566,1
64567,1
64568,3
64569,4
64570,2
64571,1
64572,2
64573,2
64574,1
64575,1
64576,1
64577,1
64578,2
64579,0
64580,2
64581,2
64582,3
64583,2
64584,4
64585,2
64586,1
64587,1
64588,1
64589,2
64590,1
64591,1
64592,0
64593,0
64594,2
64595,1
64596,1
64597,3
64598,4
64599,2
64600,2
64601,1
64602,1
64603,3
64604,1
64605,2
64606,1
64607,3
64608,1
64609,2
64610,1
64611,2
64612,1
64613,1
64614,1
64615,1
64616,2
64617,1
64618,1
64619,1
64620,2
64621,2
64622,1
64623,1
64624,1
64625,1
64626,1
64627,1
64628,1
64629,3
64630,2
64631,4
64632,1
64633,1
64634,1
64635,1
64636,1
64637,2
64638,2
64639,1
64640,2
64641,1
64642,1
64643,1
64644,2
64645,3
64646,3
64647,3
64648,3
64649,1
64650,3
64651,2
64652,4
64653,1
64654,4
64655,1
64656,1
64657,2
64658,2
64659,3
64660,4
64661,1
64662,1
64663,2
64664,1
64665,3
64666,1
64667,1
64668,2
64669,3
64670,3
64671,1
64672,2
64673,2
64674,0
64675,1
64676,1
64677,1
64678,2
64679,1
64680,3
64681,1
64682,2
64683,2
64684,1
64685,1
64686,1
64687,1
64688,2
64689,1
64690,3
64691,1
64692,1
64693,2
64694,1
64695,4
64696,3
64697,1
64698,1
64699,1
64700,2
64701,3
64702,0
64703,1
64704,2
64705,1
64706,0
64707,1
64708,1
64709,3
64710,1
64711,1
64712,2
64713,1
64714,2
64715,1
64716,2
64717,1
64718,2
64719,1
64720,1
64721,1
64722,1
64723,3
64724,4
64725,2
64726,1
64727,1
64728,2
64729,1
64730,0
64731,1
64732,1
64733,1
64734,2
64735,1
64736,1
64737,1
64738,1
64739,1
64740,2
64741,1
64742,3
64743,2
64744,1
64745,4
64746,2
64747,1
64748,2
64749,1
64750,2
64751,1
64752,1
64753,1
64754,1
64755,1
64756,4
64757,1
64758,2
64759,1
64760,4
64761,1
64762,1
64763,2
64764,4
64765,1
64766,1
64767,2
64768,1
64769,2
64770,1
64771,2
64772,1
64773,2
64774,2
64775,1
64776,1
64777,2
64778,2
64779,1
64780,1
64781,2
64782,0
64783,1
64784,1
64785,1
64786,2
64787,1
64788,1
64789,1
64790,2
64791,2
64792,2
64793,4
64794,1
64795,2
64796,2
64797,2
64798,1
64799,1
64800,3
64801,1
64802,3
64803,1
64804,1
64805,2
64806,3
64807,1
64808,2
64809,2
64810,1
64811,1
64812,1
64813,1
64814,2
64815,1
64816,1
64817,1
64818,1
64819,1
64820,1
64821,1
64822,3
64823,2
64824,1
64825,1
64826,3
64827,1
64828,1
64829,2
64830,1
64831,1
64832,2
64833,4
64834,3
64835,2
64836,1
64837,2
64838,1
64839,1
64840,1
64841,1
64842,2
64843,1
64844,3
64845,1
64846,3
64847,1
64848,1
64849,1
64850,1
64851,1
64852,1
64853,1
64854,1
64855,1
64856,2
64857,1
64858,1
64859,3
64860,1
64861,1
64862,2
64863,1
64864,1
64865,2
64866,1
64867,2
64868,1
64869,2
64870,1
64871,1
64872,1
64873,2
64874,2
64875,1
64876,1
64877,1
64878,1
64879,1
64880,1
64881,1
64882,1
64883,1
64884,1
64885,1
64886,1
64887,2
64888,1
64889,2
64890,1
64891,2
64892,2
64893,1
64894,2
64895,1
64896,1
64897,1
64898,1
64899,1
64900,1
64901,2
64902,4
64903,1
64904,1
64905,1
64906,2
64907,2
64908,1
64909,0
64910,2
64911,1
64912,0
64913,1
64914,2
64915,3
64916,1
64917,3
64918,1
64919,1
64920,2
64921,1
64922,1
64923,2
64924,1
64925,0
64926,1
64927,3
64928,1
64929,4
64930,2
64931,1
64932,1
64933,1
64934,2
64935,1
64936,3
64937,1
64938,1
64939,1
64940,2
64941,1
64942,3
64943,2
64944,2
64945,1
64946,2
64947,4
64948,2
64949,1
64950,1
64951,1
64952,3
64953,3
64954,1
64955,2
64956,1
64957,2
64958,2
64959,3
64960,1
64961,3
64962,1
64963,1
64964,2
64965,1
64966,3
64967,2
64968,1
64969,1
64970,1
64971,2
64972,2
64973,2
64974,3
64975,1
64976,2
64977,4
64978,1
64979,2
64980,1
64981,0
64982,3
64983,1
64984,1
64985,1
64986,2
64987,1
64988,1
64989,1
64990,1
64991,1
64992,2
64993,1
64994,1
64995,1
64996,2
64997,2
64998,3
64999,3
65000,1
65001,1
65002,3
65003,3
65004,3
65005,2
65006,1
65007,1
65008,1
65009,1
65010,1
65011,3
65012,4
65013,1
65014,3
65015,4
65016,1
65017,2
65018,1
65019,3
65020,4
65021,1
65022,1
65023,1
65024,1
65025,2
65026,1
65027,1
65028,4
65029,1
65030,3
65031,1
65032,1
65033,3
65034,1
65035,1
65036,1
65037,2
65038,2
65039,1
65040,4
65041,1
65042,1
65043,1
65044,1
65045,3
65046,1
65047,4
65048,1
65049,3
65050,2
65051,3
65052,1
65053,1
65054,1
65055,1
65056,3
65057,1
65058,1
65059,1
65060,1
65061,0
65062,1
65063,1
65064,1
65065,1
65066,1
65067,1
65068,2
65069,1
65070,1
65071,2
65072,1
65073,4
65074,1
65075,4
65076,1
65077,2
65078,1
65079,1
65080,2
65081,4
65082,2
65083,3
65084,1
65085,2
65086,1
65087,1
65088,2
65089,1
65090,1
65091,1
65092,1
65093,3
65094,1
65095,2
65096,1
65097,1
65098,1
65099,2
65100,2
65101,1
65102,1
65103,1
65104,1
65105,2
65106,1
65107,1
65108,1
65109,1
65110,1
65111,2
65112,1
65113,1
65114,1
65115,2
65116,2
65117,3
65118,1
65119,1
65120,2
65121,1
65122,1
65123,2
65124,2
65125,1
65126,0
65127,1
65128,1
65129,3
65130,1
65131,2
65132,1
65133,1
65134,1
65135,1
65136,0
65137,1
65138,1
65139,3
65140,1
65141,1
65142,2
65143,1
65144,1
65145,2
65146,1
65147,2
65148,2
65149,1
65150,2
65151,4
65152,2
65153,2
65154,2
65155,1
65156,1
65157,1
65158,0
65159,1
65160,3
65161,1
65162,1
65163,1
65164,1
65165,3
65166,3
65167,1
65168,2
65169,1
65170,1
65171,1
65172,1
65173,2
65174,1
65175,1
65176,2
65177,1
65178,1
65179,1
65180,1
65181,3
65182,2
65183,0
65184,1
65185,4
65186,1
65187,1
65188,3
65189,1
65190,2
65191,1
65192,2
65193,1
65194,1
65195,2
65196,3
65197,1
65198,1
65199,1
65200,2
65201,1
65202,2
65203,2
65204,2
65205,2
65206,1
65207,3
65208,2
65209,2
65210,1
65211,1
65212,2
65213,1
65214,1
65215,3
65216,1
65217,3
65218,1
65219,2
65220,1
65221,1
65222,1
65223,3
65224,1
65225,1
65226,1
65227,2
65228,2
65229,1
65230,1
65231,1
65232,2
65233,1
65234,1
65235,2
65236,1
65237,1
65238,1
65239,1
65240,1
65241,3
65242,4
65243,2
65244,1
65245,1
65246,1
65247,3
65248,1
65249,1
65250,3
65251,1
65252,4
65253,1
65254,4
65255,2
65256,1
65257,1
65258,1
65259,1
65260,1
65261,0
65262,1
65263,2
65264,1
65265,1
65266,1
65267,2
65268,1
65269,1
65270,2
65271,1
65272,1
65273,1
65274,2
65275,4
65276,3
65277,2
65278,3
65279,1
65280,1
65281,1
65282,1
65283,1
65284,3
65285,1
65286,2
65287,3
65288,2
65289,2
65290,1
65291,1
65292,1
65293,1
65294,3
65295,3
65296,1
65297,1
65298,3
65299,1
65300,2
65301,1
65302,1
65303,2
65304,2
65305,1
65306,1
65307,3
65308,1
65309,2
65310,3
65311,1
65312,1
65313,0
65314,2
65315,4
65316,1
65317,2
65318,1
65319,1
65320,2
65321,1
65322,4
65323,0
65324,2
65325,1
65326,1
65327,4
65328,2
65329,2
65330,1
65331,0
65332,1
65333,2
65334,1
65335,0
65336,1
65337,1
65338,1
65339,2
65340,1
65341,1
65342,3
65343,1
65344,2
65345,1
65346,1
65347,2
65348,1
65349,2
65350,2
65351,1
65352,1
65353,1
65354,0
65355,1
65356,1
65357,1
65358,3
65359,1
65360,1
65361,1
65362,3
65363,2
65364,1
65365,2
65366,1
65367,1
65368,4
65369,1
65370,2
65371,2
65372,3
65373,1
65374,2
65375,2
65376,1
65377,1
65378,1
65379,4
65380,4
65381,1
65382,2
65383,1
65384,2
65385,1
65386,3
65387,1
65388,2
65389,1
65390,1
65391,2
65392,1
65393,1
65394,1
65395,2
65396,2
65397,3
65398,1
65399,1
65400,1
65401,1
65402,1
65403,2
65404,1
65405,2
65406,3
65407,1
65408,1
65409,2
65410,1
65411,1
65412,1
65413,3
65414,2
65415,1
65416,1
65417,1
65418,3
65419,1
65420,1
65421,2
65422,1
65423,1
65424,1
65425,3
65426,1
65427,1
65428,1
65429,1
65430,1
65431,1
65432,1
65433,2
65434,1
65435,0
65436,2
65437,2
65438,1
65439,1
65440,1
65441,2
65442,3
65443,1
65444,0
65445,1
65446,2
65447,1
65448,2
65449,1
65450,4
65451,1
65452,2
65453,2
65454,1
65455,1
65456,1
65457,1
65458,1
65459,1
65460,1
65461,1
65462,1
65463,3
65464,1
65465,1
65466,2
65467,3
65468,1
65469,1
65470,3
65471,2
65472,3
65473,2
65474,1
65475,1
65476,2
65477,3
65478,1
65479,2
65480,2
